"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"14/01/2025";"0600";"14,7";"14,7";"14,4";"";"";"";"";"";"";"904,9";"905,5";"904,9";"4,4";"62,0";"7,0";"";"0,0"
"14/01/2025";"0700";"14,8";"14,8";"14,7";"";"";"";"";"";"";"904,9";"904,9";"904,8";"3,9";"64,0";"7,9";"";"0,0"
"14/01/2025";"0800";"14,7";"14,8";"14,7";"";"";"";"";"";"";"905,0";"905,0";"904,8";"3,5";"65,0";"7,1";"";"0,0"
"14/01/2025";"0900";"14,6";"14,8";"14,4";"";"";"";"";"";"";"905,6";"905,6";"905,0";"3,0";"71,0";"6,4";"13,60";"0,0"
"14/01/2025";"1000";"15,1";"15,1";"14,6";"";"";"";"";"";"";"906,3";"906,3";"905,6";"3,3";"78,0";"5,1";"146,60";"0,0"
"14/01/2025";"1100";"16,2";"16,2";"15,1";"89,0";"";"88,0";"14,4";"15,7";"13,8";"906,6";"906,7";"906,3";"3,7";"67,0";"5,4";"435,90";"0,0"
"14/01/2025";"1200";"17,1";"17,4";"16,2";"79,0";"89,0";"77,0";"13,5";"14,1";"13,1";"906,9";"906,9";"906,6";"3,5";"43,0";"6,8";"947,80";"0,0"
"14/01/2025";"1300";"18,8";"19,0";"17,0";"73,0";"81,0";"71,0";"13,8";"14,5";"13,0";"906,7";"906,9";"906,7";"3,9";"39,0";"6,7";"1563,10";"0,0"
"14/01/2025";"1400";"20,9";"21,1";"18,4";"67,0";"77,0";"64,0";"14,5";"15,6";"13,0";"906,4";"906,8";"906,4";"3,7";"45,0";"6,2";"3032,40";"0,0"
"14/01/2025";"1500";"21,5";"23,0";"20,3";"64,0";"71,0";"60,0";"14,3";"16,6";"13,1";"906,0";"906,4";"906,0";"4,4";"75,0";"7,0";"3667,60";"0,0"
"14/01/2025";"1600";"22,5";"23,5";"21,1";"59,0";"67,0";"56,0";"14,0";"16,5";"13,6";"905,5";"906,0";"905,5";"3,9";"63,0";"7,5";"3306,10";"0,0"
"14/01/2025";"1700";"24,5";"25,3";"22,5";"52,0";"62,0";"50,0";"14,0";"16,0";"12,8";"905,0";"905,5";"905,0";"3,2";"56,0";"7,1";"3986,30";"0,0"
"14/01/2025";"1800";"24,9";"25,0";"23,7";"50,0";"56,0";"47,0";"13,6";"15,0";"11,9";"904,2";"905,1";"904,2";"2,2";"40,0";"6,0";"2893,60";"0,0"
"14/01/2025";"1900";"25,8";"26,2";"24,8";"46,0";"53,0";"41,0";"13,4";"15,3";"11,5";"903,1";"904,2";"903,1";"2,2";"67,0";"6,9";"2832,20";"0,0"
"14/01/2025";"2000";"25,6";"26,2";"25,1";"39,0";"46,0";"39,0";"10,8";"13,5";"10,6";"902,9";"903,2";"902,9";"1,9";"59,0";"5,2";"2016,30";"0,0"
"14/01/2025";"2100";"23,5";"25,6";"23,5";"54,0";"54,0";"39,0";"13,8";"13,8";"10,5";"902,7";"902,9";"902,7";"4,4";"54,0";"7,4";"794,20";"0,0"
"14/01/2025";"2200";"21,7";"23,5";"21,6";"61,0";"61,0";"53,0";"13,8";"14,0";"13,2";"903,6";"903,6";"902,7";"3,8";"67,0";"8,3";"251,10";"0,0"
"14/01/2025";"2300";"20,3";"21,7";"20,3";"69,0";"69,0";"60,0";"14,5";"14,5";"13,6";"904,3";"904,3";"903,6";"5,0";"70,0";"8,5";"10,10";"0,0"
"15/01/2025";"0000";"18,9";"20,3";"18,9";"80,0";"80,0";"69,0";"15,3";"15,5";"14,4";"904,9";"904,9";"904,2";"5,9";"73,0";"11,2";"";"0,0"
"15/01/2025";"0100";"17,7";"18,9";"17,7";"82,0";"82,0";"79,0";"14,6";"15,3";"14,5";"905,8";"905,8";"904,9";"7,3";"76,0";"11,9";"";"0,0"
"15/01/2025";"0200";"17,5";"17,7";"17,4";"83,0";"83,0";"81,0";"14,6";"14,6";"14,4";"906,5";"906,5";"905,8";"5,2";"66,0";"10,6";"";"0,0"
"15/01/2025";"0300";"16,8";"17,5";"16,8";"83,0";"84,0";"82,0";"13,9";"14,6";"13,9";"906,4";"906,6";"906,4";"4,9";"43,0";"9,4";"";"0,0"
"15/01/2025";"0400";"16,4";"16,8";"16,3";"88,0";"88,0";"83,0";"14,4";"14,4";"13,8";"906,0";"906,4";"906,0";"4,2";"48,0";"8,9";"";"0,0"
"15/01/2025";"0500";"16,5";"16,6";"16,3";"89,0";"93,0";"88,0";"14,7";"15,2";"14,5";"905,9";"906,0";"905,9";"4,1";"51,0";"7,1";"";"0,0"
"15/01/2025";"0600";"16,1";"16,5";"16,0";"";"";"89,0";"";"16,7";"14,7";"905,9";"906,0";"905,9";"3,8";"43,0";"8,4";"";"0,0"
"15/01/2025";"0700";"16,2";"16,3";"16,1";"";"";"95,0";"16,5";"16,8";"15,5";"905,9";"905,9";"905,8";"4,2";"43,0";"8,2";"";"0,0"
"15/01/2025";"0800";"15,2";"16,2";"15,2";"";"";"";"";"";"";"906,2";"906,2";"905,8";"3,4";"47,0";"6,6";"";"0,0"
"15/01/2025";"0900";"15,2";"15,5";"15,2";"";"";"";"";"";"";"906,8";"906,8";"906,2";"3,3";"53,0";"6,5";"10,30";"0,0"
"15/01/2025";"1000";"16,0";"16,0";"15,1";"";"";"";"";"";"";"906,9";"906,9";"906,7";"4,4";"60,0";"6,8";"233,60";"0,0"
"15/01/2025";"1100";"18,1";"18,3";"16,0";"77,0";"";"77,0";"14,0";"16,8";"14,0";"906,9";"906,9";"906,8";"5,8";"79,0";"8,4";"1065,30";"0,0"
"15/01/2025";"1200";"19,4";"19,8";"17,2";"73,0";"81,0";"72,0";"14,5";"15,5";"13,2";"907,3";"907,3";"906,9";"3,6";"65,0";"8,2";"1521,20";"0,0"
"15/01/2025";"1300";"20,2";"20,8";"19,0";"64,0";"75,0";"63,0";"13,2";"15,0";"13,2";"907,2";"907,3";"907,1";"4,7";"63,0";"8,1";"2069,00";"0,0"
"15/01/2025";"1400";"22,2";"22,2";"19,8";"61,0";"68,0";"60,0";"14,4";"14,9";"12,7";"907,3";"907,6";"907,2";"5,5";"83,0";"9,1";"2951,10";"0,0"
"15/01/2025";"1500";"23,4";"23,5";"21,8";"54,0";"62,0";"54,0";"13,6";"14,9";"12,9";"906,9";"907,3";"906,8";"4,6";"68,0";"9,7";"3877,10";"0,0"
"15/01/2025";"1600";"24,0";"24,6";"22,7";"51,0";"59,0";"49,0";"13,3";"14,8";"12,7";"906,4";"906,9";"906,4";"5,1";"79,0";"7,9";"3901,90";"0,0"
"15/01/2025";"1700";"24,9";"25,1";"24,0";"47,0";"54,0";"45,0";"12,8";"14,3";"12,0";"906,1";"906,4";"906,1";"5,1";"72,0";"9,3";"3832,00";"0,0"
"15/01/2025";"1800";"24,5";"25,5";"24,5";"47,0";"51,0";"43,0";"12,4";"13,8";"11,6";"905,9";"906,1";"905,9";"4,7";"59,0";"8,2";"3193,70";"0,0"
"15/01/2025";"1900";"25,6";"25,6";"24,4";"48,0";"51,0";"44,0";"13,6";"14,0";"11,9";"905,4";"905,9";"905,4";"5,3";"38,0";"8,5";"2755,50";"0,0"
"15/01/2025";"2000";"24,4";"25,6";"24,4";"48,0";"51,0";"46,0";"12,7";"13,8";"12,2";"904,8";"905,4";"904,7";"5,6";"62,0";"9,2";"2126,20";"0,0"
"15/01/2025";"2100";"23,5";"24,5";"23,5";"50,0";"53,0";"47,0";"12,5";"13,4";"12,3";"905,0";"905,0";"904,8";"5,6";"64,0";"9,3";"1178,40";"0,0"
"15/01/2025";"2200";"21,9";"23,5";"21,8";"56,0";"57,0";"50,0";"12,8";"12,9";"12,5";"905,9";"905,9";"905,0";"3,2";"51,0";"8,4";"249,70";"0,0"
"15/01/2025";"2300";"20,5";"21,9";"20,5";"64,0";"64,0";"56,0";"13,4";"13,4";"12,8";"906,5";"906,5";"905,9";"3,1";"44,0";"5,9";"7,10";"0,0"
"16/01/2025";"0000";"19,6";"20,5";"19,5";"74,0";"74,0";"64,0";"14,8";"14,8";"13,4";"907,0";"907,0";"906,5";"4,1";"53,0";"8,0";"";"0,0"
"16/01/2025";"0100";"18,7";"19,6";"18,5";"82,0";"83,0";"74,0";"15,6";"15,6";"14,7";"907,8";"907,9";"907,0";"4,4";"70,0";"7,7";"";"0,0"
"16/01/2025";"0200";"17,8";"18,7";"17,8";"88,0";"88,0";"82,0";"15,8";"15,8";"15,5";"908,2";"908,2";"907,8";"5,0";"71,0";"8,8";"";"0,0"
"16/01/2025";"0300";"17,3";"17,8";"17,2";"98,0";"";"88,0";"16,9";"18,2";"15,8";"908,2";"908,3";"908,1";"5,9";"73,0";"8,6";"";"0,0"
"16/01/2025";"0400";"17,5";"17,5";"17,2";"100,0";"";"93,0";"17,4";"17,9";"16,2";"907,9";"908,2";"907,9";"4,0";"77,0";"8,6";"";"0,0"
"16/01/2025";"0500";"17,6";"17,7";"17,5";"94,0";"";"90,0";"16,7";"17,6";"16,0";"907,4";"907,9";"907,4";"4,7";"73,0";"7,8";"";"0,0"
"16/01/2025";"0600";"17,2";"17,6";"17,2";"";"";"";"";"";"";"907,2";"907,4";"907,2";"4,8";"78,0";"7,4";"";"0,0"
"16/01/2025";"0700";"17,1";"17,2";"17,1";"";"";"";"";"";"";"907,1";"907,2";"907,0";"3,9";"72,0";"6,7";"";"0,0"
"16/01/2025";"0800";"17,0";"17,1";"16,9";"";"";"";"";"";"";"907,2";"907,2";"907,0";"3,4";"73,0";"5,6";"";"0,0"
"16/01/2025";"0900";"17,1";"17,1";"16,9";"";"";"";"";"";"";"907,3";"907,3";"907,1";"3,1";"80,0";"4,6";"8,40";"0,0"
"16/01/2025";"1000";"17,4";"17,4";"17,1";"";"";"";"";"";"";"907,7";"907,7";"907,3";"2,5";"66,0";"4,5";"81,90";"0,0"
"16/01/2025";"1100";"18,4";"18,4";"17,4";"";"";"";"";"";"";"908,2";"908,2";"907,7";"4,5";"70,0";"6,2";"492,70";"0,2"
"16/01/2025";"1200";"19,6";"19,9";"18,3";"";"";"";"";"";"";"908,5";"908,5";"908,2";"5,8";"80,0";"9,3";"1255,90";"0,0"
"16/01/2025";"1300";"20,2";"20,6";"19,4";"";"";"";"";"";"";"908,8";"908,8";"908,5";"6,9";"82,0";"9,7";"1286,10";"0,0"
"16/01/2025";"1400";"22,1";"22,9";"20,2";"80,0";"";"75,0";"18,5";"20,4";"17,7";"908,8";"908,9";"908,7";"6,4";"63,0";"10,0";"1713,20";"0,0"
"16/01/2025";"1500";"23,8";"23,9";"22,1";"73,0";"82,0";"73,0";"18,7";"19,8";"17,9";"908,5";"908,8";"908,5";"5,9";"50,0";"10,1";"2174,70";"0,0"
"16/01/2025";"1600";"23,4";"24,6";"22,5";"72,0";"78,0";"69,0";"18,0";"19,8";"17,9";"908,2";"908,5";"908,2";"6,2";"51,0";"10,1";"2974,40";"0,0"
"16/01/2025";"1700";"23,3";"24,0";"21,9";"74,0";"";"72,0";"18,4";"21,7";"18,2";"907,7";"908,4";"907,7";"5,1";"61,0";"10,0";"1606,50";"0,0"
"16/01/2025";"1800";"25,6";"25,6";"23,3";"69,0";"77,0";"67,0";"19,4";"20,3";"18,2";"907,0";"907,7";"907,0";"5,6";"83,0";"9,8";"2821,80";"0,0"
"16/01/2025";"1900";"25,7";"25,9";"23,7";"61,0";"72,0";"61,0";"17,5";"19,1";"17,1";"906,2";"907,1";"906,2";"5,2";"81,0";"8,7";"2061,50";"0,0"
"16/01/2025";"2000";"24,9";"25,8";"24,3";"62,0";"66,0";"58,0";"17,2";"18,5";"16,6";"905,7";"906,2";"905,7";"4,5";"74,0";"9,0";"1870,90";"0,0"
"16/01/2025";"2100";"24,1";"25,2";"23,7";"68,0";"69,0";"60,0";"17,8";"18,4";"16,1";"905,9";"906,0";"905,7";"4,7";"54,0";"8,8";"744,80";"0,0"
"16/01/2025";"2200";"22,5";"24,1";"22,5";"74,0";"74,0";"65,0";"17,7";"18,0";"17,0";"906,2";"906,2";"905,8";"5,6";"61,0";"8,9";"403,80";"0,0"
"16/01/2025";"2300";"21,1";"22,5";"21,1";"81,0";"81,0";"74,0";"17,6";"17,8";"17,1";"906,7";"906,7";"906,2";"4,8";"63,0";"10,1";"13,10";"0,0"
"17/01/2025";"0000";"19,9";"21,2";"19,8";"85,0";"85,0";"81,0";"17,3";"17,7";"17,3";"907,5";"907,5";"906,7";"3,7";"56,0";"8,5";"";"0,0"
"17/01/2025";"0100";"19,6";"19,9";"19,4";"86,0";"86,0";"84,0";"17,2";"17,3";"16,8";"908,1";"908,2";"907,5";"4,1";"63,0";"8,4";"";"0,0"
"17/01/2025";"0200";"19,1";"19,7";"19,1";"";"";"";"";"";"";"908,3";"908,3";"908,1";"4,5";"83,0";"9,6";"";"0,0"
"17/01/2025";"0300";"18,6";"19,2";"18,6";"";"";"";"";"";"";"908,0";"908,3";"908,0";"5,4";"75,0";"7,8";"";"0,0"
"17/01/2025";"0400";"19,0";"19,0";"18,6";"";"";"";"";"";"";"907,5";"908,0";"907,5";"5,0";"74,0";"7,8";"0,10";"0,0"
"17/01/2025";"0500";"19,2";"19,2";"19,0";"";"";"";"";"";"";"907,0";"907,5";"907,0";"5,2";"70,0";"9,1";"0,20";"0,0"
"17/01/2025";"0600";"19,0";"19,2";"19,0";"";"";"";"";"";"";"906,5";"907,0";"906,5";"4,7";"67,0";"9,1";"0,40";"0,0"
"17/01/2025";"0700";"18,8";"19,1";"18,8";"";"";"";"";"";"";"906,3";"906,5";"906,1";"4,7";"77,0";"8,7";"0,30";"0,0"
"17/01/2025";"0800";"18,8";"18,9";"18,8";"";"";"";"";"";"";"906,4";"906,4";"906,2";"3,9";"71,0";"7,5";"0,30";"0,0"
"17/01/2025";"0900";"18,9";"18,9";"18,8";"";"";"";"";"";"";"906,6";"906,6";"906,4";"4,8";"81,0";"6,9";"5,90";"0,2"
"17/01/2025";"1000";"19,1";"19,2";"18,9";"";"";"";"";"";"";"906,9";"906,9";"906,6";"4,2";"79,0";"6,9";"215,40";"0,0"
"17/01/2025";"1100";"21,1";"21,1";"19,1";"";"";"";"";"";"";"907,2";"907,2";"906,9";"4,9";"79,0";"7,2";"902,20";"0,0"
"17/01/2025";"1200";"21,8";"21,8";"20,4";"";"";"";"";"";"";"907,3";"907,4";"907,2";"3,9";"61,0";"7,9";"1303,40";"0,0"
"17/01/2025";"1300";"22,3";"22,9";"21,4";"83,0";"";"81,0";"19,3";"21,7";"19,2";"907,2";"907,3";"907,1";"4,5";"44,0";"8,3";"1309,40";"0,0"
"17/01/2025";"1400";"25,1";"25,1";"21,6";"74,0";"";"74,0";"20,2";"21,7";"18,9";"906,8";"907,3";"906,8";"2,1";"35,0";"8,3";"1915,40";"0,2"
"17/01/2025";"1500";"25,8";"26,1";"24,1";"66,0";"76,0";"65,0";"19,1";"20,1";"18,7";"906,3";"906,8";"906,3";"2,2";"343,0";"6,7";"2756,80";"0,0"
"17/01/2025";"1600";"25,8";"27,5";"25,4";"65,0";"69,0";"61,0";"18,7";"20,4";"18,6";"905,8";"906,3";"905,8";"2,7";"23,0";"6,5";"2319,80";"0,0"
"17/01/2025";"1700";"28,0";"28,3";"25,8";"54,0";"66,0";"54,0";"17,8";"20,5";"17,8";"904,8";"905,7";"904,8";"2,2";"354,0";"4,8";"2392,50";"0,0"
"17/01/2025";"1800";"30,1";"30,4";"27,4";"46,0";"57,0";"46,0";"17,1";"19,0";"16,8";"904,1";"904,8";"904,1";"2,5";"310,0";"5,5";"2560,30";"0,0"
"17/01/2025";"1900";"29,8";"30,5";"29,3";"42,0";"52,0";"40,0";"15,7";"18,8";"14,6";"903,7";"904,2";"903,7";"2,0";"202,0";"5,9";"2729,70";"0,0"
"17/01/2025";"2000";"29,9";"30,9";"29,3";"41,0";"45,0";"38,0";"15,1";"16,9";"14,3";"903,5";"903,7";"903,4";"3,0";"269,0";"5,9";"2058,30";"0,0"
"17/01/2025";"2100";"29,8";"31,0";"29,6";"40,0";"43,0";"38,0";"14,8";"16,6";"14,3";"903,4";"903,5";"903,3";"2,2";"294,0";"4,8";"1172,30";"0,0"
"17/01/2025";"2200";"26,1";"30,1";"26,1";"66,0";"66,0";"40,0";"19,2";"19,2";"14,9";"903,9";"903,9";"903,4";"1,9";"3,0";"5,6";"372,20";"0,0"
"17/01/2025";"2300";"24,4";"26,1";"24,3";"77,0";"77,0";"66,0";"20,1";"20,3";"19,4";"904,8";"904,8";"903,9";"2,8";"36,0";"6,1";"9,20";"0,0"
"18/01/2025";"0000";"23,1";"24,5";"23,1";"86,0";"86,0";"77,0";"20,7";"20,7";"20,0";"905,4";"905,4";"904,7";"4,0";"64,0";"8,4";"";"0,0"
"18/01/2025";"0100";"22,2";"23,1";"22,2";"89,0";"";"86,0";"20,3";"23,2";"20,3";"906,1";"906,1";"905,3";"4,1";"75,0";"8,0";"";"0,0"
"18/01/2025";"0200";"21,5";"22,3";"21,5";"";"";"89,0";"";"22,4";"20,2";"905,8";"906,1";"905,8";"3,7";"49,0";"6,2";"";"0,0"
"18/01/2025";"0300";"21,3";"21,5";"21,1";"";"";"";"";"";"";"905,9";"906,0";"905,7";"3,1";"76,0";"5,4";"";"0,0"
"18/01/2025";"0400";"21,2";"21,4";"21,2";"";"";"";"";"";"";"905,6";"905,9";"905,5";"3,5";"49,0";"6,7";"0,10";"0,0"
"18/01/2025";"0500";"20,8";"21,2";"20,8";"";"";"";"";"";"";"905,1";"905,6";"905,1";"2,7";"61,0";"6,7";"";"0,0"
"18/01/2025";"0600";"20,6";"20,8";"20,5";"";"";"";"";"";"";"905,1";"905,1";"905,0";"2,3";"48,0";"4,9";"";"0,0"
"18/01/2025";"0700";"20,4";"20,6";"20,3";"";"";"";"";"";"";"905,0";"905,2";"904,9";"0,8";"64,0";"4,0";"";"0,0"
"18/01/2025";"0800";"20,4";"20,5";"20,4";"";"";"";"";"";"";"905,3";"905,4";"904,9";"0,8";"123,0";"2,6";"";"0,0"
"18/01/2025";"0900";"19,6";"20,5";"19,6";"";"";"";"";"";"";"905,7";"905,7";"905,2";"1,7";"51,0";"2,4";"12,20";"0,0"
"18/01/2025";"1000";"21,3";"21,8";"19,6";"98,0";"";"";"21,0";"";"";"906,2";"906,2";"905,7";"1,6";"26,0";"3,4";"458,80";"0,0"
"18/01/2025";"1100";"21,7";"22,2";"21,2";"87,0";"99,0";"83,0";"19,4";"21,1";"18,6";"906,6";"906,6";"906,2";"4,7";"356,0";"7,5";"1356,10";"0,0"
"18/01/2025";"1200";"24,4";"24,4";"21,7";"73,0";"87,0";"72,0";"19,2";"19,9";"18,7";"906,7";"906,7";"906,6";"1,1";"293,0";"7,3";"2261,70";"0,0"
"18/01/2025";"1300";"26,2";"26,2";"24,4";"66,0";"76,0";"63,0";"19,3";"20,1";"18,0";"906,7";"906,7";"906,6";"2,9";"297,0";"6,1";"2941,30";"0,0"
"18/01/2025";"1400";"27,0";"27,8";"25,9";"62,0";"68,0";"58,0";"19,0";"20,1";"18,6";"906,4";"906,7";"906,4";"2,6";"303,0";"5,6";"3474,40";"0,0"
"18/01/2025";"1500";"28,9";"29,2";"26,8";"55,0";"62,0";"53,0";"18,8";"20,2";"18,1";"905,8";"906,4";"905,8";"3,4";"293,0";"8,5";"3251,60";"0,0"
"18/01/2025";"1600";"28,7";"30,7";"28,2";"53,0";"57,0";"47,0";"18,2";"19,9";"16,9";"905,0";"905,8";"904,9";"3,8";"285,0";"8,1";"2852,30";"0,0"
"18/01/2025";"1700";"29,2";"30,2";"27,5";"48,0";"66,0";"45,0";"17,0";"20,6";"16,5";"904,6";"905,0";"904,6";"3,7";"285,0";"8,1";"2403,70";"0,8"
"18/01/2025";"1800";"30,8";"30,8";"28,5";"45,0";"51,0";"43,0";"17,6";"18,1";"16,3";"903,9";"904,6";"903,7";"4,0";"306,0";"7,6";"2442,90";"0,0"
"18/01/2025";"1900";"31,4";"31,7";"30,1";"42,0";"46,0";"37,0";"16,9";"18,2";"14,4";"903,4";"903,9";"903,4";"4,3";"256,0";"9,3";"2332,20";"0,0"
"18/01/2025";"2000";"31,1";"31,5";"30,2";"38,0";"43,0";"37,0";"15,2";"16,6";"14,9";"902,9";"903,4";"902,8";"4,8";"249,0";"8,0";"1940,50";"0,0"
"18/01/2025";"2100";"29,8";"31,4";"29,6";"44,0";"45,0";"37,0";"16,2";"16,4";"14,4";"903,1";"903,3";"902,9";"5,0";"246,0";"8,5";"1064,30";"0,0"
"18/01/2025";"2200";"27,2";"29,8";"27,1";"52,0";"53,0";"44,0";"16,4";"17,0";"16,3";"903,9";"903,9";"903,1";"3,4";"191,0";"8,7";"357,90";"0,0"
"18/01/2025";"2300";"25,5";"27,2";"25,2";"62,0";"63,0";"51,0";"17,8";"17,8";"16,0";"905,2";"905,2";"903,9";"3,9";"127,0";"7,0";"11,00";"0,0"
"19/01/2025";"0000";"21,9";"25,5";"21,9";"82,0";"82,0";"62,0";"18,7";"18,8";"18,3";"906,4";"906,4";"905,2";"3,8";"63,0";"8,8";"0,30";"0,0"
"19/01/2025";"0100";"20,5";"21,9";"20,5";"";"";"82,0";"21,2";"21,3";"18,5";"907,0";"907,0";"906,3";"3,1";"96,0";"8,5";"";"0,0"
"19/01/2025";"0200";"20,3";"20,7";"20,3";"98,0";"";"89,0";"20,0";"21,2";"18,7";"907,2";"907,4";"907,0";"3,6";"79,0";"5,4";"";"0,0"
"19/01/2025";"0300";"19,5";"20,3";"19,5";"";"";"";"";"";"";"906,5";"907,2";"906,5";"2,7";"72,0";"5,4";"";"0,0"
"19/01/2025";"0400";"19,5";"19,6";"19,4";"";"";"";"";"";"";"906,0";"906,5";"906,0";"2,5";"65,0";"4,7";"";"0,0"
"19/01/2025";"0500";"18,9";"19,5";"18,9";"";"";"";"";"";"";"905,6";"906,0";"905,5";"1,5";"75,0";"4,5";"";"0,0"
"19/01/2025";"0600";"18,5";"18,9";"18,5";"";"";"";"";"";"";"905,1";"905,6";"905,1";"0,7";"251,0";"2,4";"";"0,0"
"19/01/2025";"0700";"18,0";"18,7";"18,0";"";"";"";"";"";"";"904,8";"905,1";"904,7";"1,1";"19,0";"1,5";"";"0,0"
"19/01/2025";"0800";"17,9";"18,2";"17,7";"";"";"";"";"";"";"904,7";"904,8";"904,7";"1,0";"14,0";"1,5";"";"0,0"
"19/01/2025";"0900";"17,9";"18,2";"17,7";"";"";"";"";"";"";"904,8";"904,8";"904,7";"1,0";"93,0";"1,5";"13,00";"0,2"
"19/01/2025";"1000";"17,8";"18,4";"17,4";"";"";"";"";"";"";"905,2";"905,2";"904,8";"1,3";"84,0";"2,0";"337,70";"0,0"
"19/01/2025";"1100";"20,6";"20,7";"17,7";"99,0";"";"";"20,4";"";"";"905,6";"905,6";"905,2";"2,7";"89,0";"3,9";"1140,30";"0,0"
"19/01/2025";"1200";"22,2";"22,5";"20,2";"84,0";"";"81,0";"19,3";"21,5";"18,5";"905,6";"905,8";"905,6";"2,8";"79,0";"4,4";"1895,60";"0,0"
"19/01/2025";"1300";"23,9";"24,6";"21,9";"77,0";"86,0";"74,0";"19,7";"20,7";"18,9";"905,9";"905,9";"905,6";"3,6";"11,0";"5,8";"2891,10";"0,0"
"19/01/2025";"1400";"26,8";"26,8";"23,3";"66,0";"79,0";"66,0";"20,0";"20,6";"18,7";"905,5";"905,9";"905,5";"1,4";"48,0";"5,8";"3458,20";"0,0"
"19/01/2025";"1500";"28,8";"28,9";"26,2";"54,0";"69,0";"54,0";"18,7";"20,9";"18,4";"904,6";"905,5";"904,6";"1,5";"33,0";"5,8";"3382,30";"0,0"
"19/01/2025";"1600";"30,1";"30,8";"28,8";"46,0";"58,0";"42,0";"17,4";"20,0";"15,8";"903,7";"904,6";"903,7";"3,6";"299,0";"7,9";"3620,10";"0,0"
"19/01/2025";"1700";"32,1";"32,1";"30,2";"34,0";"46,0";"33,0";"14,3";"17,6";"13,4";"903,0";"903,7";"903,0";"4,2";"284,0";"8,7";"3723,10";"0,0"
"19/01/2025";"1800";"31,9";"32,4";"30,8";"33,0";"37,0";"31,0";"13,6";"15,3";"12,5";"902,2";"903,0";"902,2";"3,1";"272,0";"9,1";"3135,80";"0,0"
"19/01/2025";"1900";"30,4";"32,4";"30,4";"43,0";"43,0";"32,0";"16,4";"16,4";"12,4";"901,6";"902,2";"901,6";"1,4";"343,0";"8,0";"1639,20";"0,0"
"19/01/2025";"2000";"25,5";"30,4";"25,4";"68,0";"68,0";"44,0";"19,1";"21,7";"17,0";"901,5";"901,8";"901,0";"6,9";"350,0";"13,0";"1283,80";"0,0"
"19/01/2025";"2100";"23,2";"25,5";"23,2";"72,0";"72,0";"62,0";"17,8";"19,2";"17,4";"902,4";"902,4";"901,5";"3,6";"58,0";"12,1";"583,00";"0,0"
"19/01/2025";"2200";"21,7";"23,4";"21,5";"82,0";"82,0";"72,0";"18,5";"18,7";"17,7";"902,6";"902,7";"902,4";"2,0";"104,0";"5,5";"223,00";"0,0"
"19/01/2025";"2300";"20,7";"21,7";"20,7";"86,0";"86,0";"82,0";"18,2";"18,7";"18,1";"903,3";"903,3";"902,6";"1,7";"101,0";"3,5";"8,80";"0,0"
"20/01/2025";"0000";"20,6";"20,8";"20,3";"";"";"";"";"";"";"903,5";"903,5";"903,2";"1,2";"3,0";"2,9";"";"0,0"
"20/01/2025";"0100";"20,9";"21,5";"20,6";"88,0";"";"85,0";"18,8";"21,4";"18,7";"903,8";"903,8";"903,4";"2,0";"53,0";"3,3";"";"0,0"
"20/01/2025";"0200";"20,2";"20,9";"20,1";"";"";"";"";"";"";"904,2";"904,2";"903,8";"1,7";"112,0";"3,0";"";"0,0"
"20/01/2025";"0300";"19,7";"20,2";"19,6";"";"";"";"";"";"";"903,8";"904,2";"903,7";"1,7";"88,0";"4,0";"";"0,0"
"20/01/2025";"0400";"19,8";"19,9";"19,6";"";"";"";"";"";"";"903,6";"904,0";"903,5";"2,0";"60,0";"3,5";"";"0,0"
"20/01/2025";"0500";"19,7";"19,8";"19,6";"";"";"";"";"";"";"902,9";"903,6";"902,9";"1,4";"69,0";"2,8";"";"0,0"
"20/01/2025";"0600";"19,4";"19,7";"19,3";"";"";"";"";"";"";"902,4";"902,9";"902,4";"2,2";"69,0";"3,8";"";"0,0"
"20/01/2025";"0700";"19,4";"19,4";"19,1";"";"";"";"";"";"";"901,7";"902,5";"901,7";"2,4";"40,0";"3,9";"";"0,0"
"20/01/2025";"0800";"19,4";"19,5";"19,3";"";"";"";"";"";"";"902,3";"902,3";"901,7";"4,2";"16,0";"5,9";"";"0,0"
"20/01/2025";"0900";"19,3";"19,5";"19,2";"";"";"";"";"";"";"902,7";"902,7";"902,3";"2,9";"13,0";"6,6";"7,80";"0,0"
"20/01/2025";"1000";"19,7";"19,7";"19,1";"";"";"";"";"";"";"902,5";"902,7";"902,4";"1,6";"18,0";"4,4";"291,20";"0,0"
"20/01/2025";"1100";"22,0";"22,0";"19,7";"86,0";"";"86,0";"19,6";"21,3";"19,2";"902,1";"902,5";"902,0";"3,2";"353,0";"5,6";"1070,60";"0,0"
"20/01/2025";"1200";"23,8";"23,8";"22,0";"78,0";"87,0";"77,0";"19,7";"20,1";"18,9";"901,7";"902,1";"901,7";"1,8";"324,0";"5,6";"1396,80";"0,0"
